Episode 0, Reward: 21.0, Avg Critic Loss: 0.0000, Avg Actor Loss: 0.0000, Avg Alpha Loss: 0.0000
Episode 651, Reward: 17.0, Avg Critic Loss: 6.7287, Avg Actor Loss: -105.7687, Avg Alpha Loss: -19.7420
Episode 652, Reward: 20.0, Avg Critic Loss: 7.6042, Avg Actor Loss: -106.4885, Avg Alpha Loss: -19.9145
Episode 653, Reward: 42.0, Avg Critic Loss: 8.5509, Avg Actor Loss: -107.8763, Avg Alpha Loss: -20.1938
Episode 654, Reward: 36.0, Avg Critic Loss: 8.4770, Avg Actor Loss: -109.0040, Avg Alpha Loss: -20.5009
Episode 655, Reward: 18.0, Avg Critic Loss: 10.6389, Avg Actor Loss: -110.1472, Avg Alpha Loss: -20.7722
Episode 656, Reward: 24.0, Avg Critic Loss: 11.9162, Avg Actor Loss: -110.9104, Avg Alpha Loss: -20.8963
Episode 657, Reward: 16.0, Avg Critic Loss: 8.8406, Avg Actor Loss: -111.5061, Avg Alpha Loss: -21.1121
Episode 658, Reward: 33.0, Avg Critic Loss: 10.0676, Avg Actor Loss: -112.5264, Avg Alpha Loss: -21.3144
Episode 659, Reward: 103.0, Avg Critic Loss: 8.8070, Avg Actor Loss: -115.4658, Avg Alpha Loss: -21.9258
Episode 660, Reward: 23.0, Avg Critic Loss: 9.8295, Avg Actor Loss: -117.6405, Avg Alpha Loss: -22.5205
Episode 661, Reward: 34.0, Avg Critic Loss: 9.6597, Avg Actor Loss: -118.8201, Avg Alpha Loss: -22.7500
Episode 662, Reward: 25.0, Avg Critic Loss: 10.3966, Avg Actor Loss: -119.9604, Avg Alpha Loss: -23.0438
Episode 663, Reward: 51.0, Avg Critic Loss: 9.3797, Avg Actor Loss: -121.7487, Avg Alpha Loss: -23.4252
Episode 664, Reward: 9.0, Avg Critic Loss: 9.7379, Avg Actor Loss: -123.8355, Avg Alpha Loss: -23.6815
Episode 665, Reward: 15.0, Avg Critic Loss: 9.2602, Avg Actor Loss: -123.7066, Avg Alpha Loss: -23.8522
Episode 666, Reward: 59.0, Avg Critic Loss: 11.1920, Avg Actor Loss: -125.3215, Avg Alpha Loss: -24.2070
Episode 667, Reward: 30.0, Avg Critic Loss: 10.6986, Avg Actor Loss: -127.3877, Avg Alpha Loss: -24.6490
Episode 668, Reward: 30.0, Avg Critic Loss: 11.4884, Avg Actor Loss: -128.5994, Avg Alpha Loss: -25.0191
Episode 669, Reward: 14.0, Avg Critic Loss: 9.0162, Avg Actor Loss: -129.5085, Avg Alpha Loss: -25.2000
Episode 670, Reward: 10.0, Avg Critic Loss: 15.4569, Avg Actor Loss: -129.8512, Avg Alpha Loss: -25.3523
Episode 671, Reward: 21.0, Avg Critic Loss: 10.0761, Avg Actor Loss: -130.9514, Avg Alpha Loss: -25.4735
Episode 672, Reward: 13.0, Avg Critic Loss: 18.5048, Avg Actor Loss: -131.7894, Avg Alpha Loss: -25.7255
Episode 673, Reward: 11.0, Avg Critic Loss: 14.9925, Avg Actor Loss: -132.7561, Avg Alpha Loss: -25.7948
Episode 674, Reward: 23.0, Avg Critic Loss: 12.5940, Avg Actor Loss: -132.5317, Avg Alpha Loss: -25.9545
Episode 675, Reward: 23.0, Avg Critic Loss: 20.4606, Avg Actor Loss: -134.2464, Avg Alpha Loss: -26.2155
Episode 676, Reward: 27.0, Avg Critic Loss: 12.9262, Avg Actor Loss: -135.4185, Avg Alpha Loss: -26.4947
Episode 677, Reward: 16.0, Avg Critic Loss: 13.3604, Avg Actor Loss: -136.8804, Avg Alpha Loss: -26.8011
Episode 678, Reward: 15.0, Avg Critic Loss: 16.3704, Avg Actor Loss: -136.7917, Avg Alpha Loss: -26.8731
Episode 679, Reward: 43.0, Avg Critic Loss: 13.3059, Avg Actor Loss: -138.2995, Avg Alpha Loss: -27.2687
Episode 680, Reward: 38.0, Avg Critic Loss: 13.9351, Avg Actor Loss: -140.1323, Avg Alpha Loss: -27.7253
Episode 681, Reward: 28.0, Avg Critic Loss: 14.1238, Avg Actor Loss: -142.5630, Avg Alpha Loss: -28.0828
Episode 682, Reward: 30.0, Avg Critic Loss: 17.8267, Avg Actor Loss: -143.4215, Avg Alpha Loss: -28.4057
Episode 683, Reward: 15.0, Avg Critic Loss: 16.4217, Avg Actor Loss: -145.1402, Avg Alpha Loss: -28.6789
Episode 684, Reward: 74.0, Avg Critic Loss: 13.6861, Avg Actor Loss: -147.0095, Avg Alpha Loss: -29.2162
Episode 685, Reward: 22.0, Avg Critic Loss: 17.7846, Avg Actor Loss: -149.7339, Avg Alpha Loss: -29.7899
Episode 686, Reward: 12.0, Avg Critic Loss: 16.8652, Avg Actor Loss: -150.4925, Avg Alpha Loss: -30.0299
Episode 687, Reward: 10.0, Avg Critic Loss: 14.9036, Avg Actor Loss: -151.1821, Avg Alpha Loss: -30.1250
Episode 688, Reward: 10.0, Avg Critic Loss: 26.1224, Avg Actor Loss: -151.0911, Avg Alpha Loss: -30.3760
Episode 689, Reward: 38.0, Avg Critic Loss: 16.5106, Avg Actor Loss: -153.1067, Avg Alpha Loss: -30.5821
Episode 690, Reward: 18.0, Avg Critic Loss: 23.2185, Avg Actor Loss: -154.6573, Avg Alpha Loss: -30.9610
Episode 691, Reward: 18.0, Avg Critic Loss: 14.6216, Avg Actor Loss: -155.7929, Avg Alpha Loss: -31.2317
Episode 692, Reward: 20.0, Avg Critic Loss: 21.7212, Avg Actor Loss: -156.6767, Avg Alpha Loss: -31.4291
Episode 693, Reward: 22.0, Avg Critic Loss: 17.4254, Avg Actor Loss: -158.3078, Avg Alpha Loss: -31.7569
Episode 694, Reward: 48.0, Avg Critic Loss: 14.1156, Avg Actor Loss: -159.8986, Avg Alpha Loss: -32.2193
Episode 695, Reward: 9.0, Avg Critic Loss: 24.8424, Avg Actor Loss: -162.2703, Avg Alpha Loss: -32.5573
Episode 696, Reward: 39.0, Avg Critic Loss: 16.3371, Avg Actor Loss: -163.2624, Avg Alpha Loss: -32.9425
Episode 697, Reward: 34.0, Avg Critic Loss: 16.7750, Avg Actor Loss: -165.4374, Avg Alpha Loss: -33.4391
Episode 698, Reward: 31.0, Avg Critic Loss: 19.5905, Avg Actor Loss: -167.1819, Avg Alpha Loss: -33.9280
Episode 699, Reward: 12.0, Avg Critic Loss: 16.9279, Avg Actor Loss: -168.9408, Avg Alpha Loss: -34.2014
Episode 700, Reward: 10.0, Avg Critic Loss: 25.2885, Avg Actor Loss: -169.7006, Avg Alpha Loss: -34.3514
Episode 701, Reward: 30.0, Avg Critic Loss: 20.5213, Avg Actor Loss: -170.3475, Avg Alpha Loss: -34.6457
Episode 702, Reward: 22.0, Avg Critic Loss: 21.3536, Avg Actor Loss: -171.9292, Avg Alpha Loss: -35.0317
Episode 703, Reward: 21.0, Avg Critic Loss: 16.8888, Avg Actor Loss: -173.6941, Avg Alpha Loss: -35.3602
Episode 704, Reward: 11.0, Avg Critic Loss: 23.9241, Avg Actor Loss: -175.2405, Avg Alpha Loss: -35.6491
Episode 705, Reward: 19.0, Avg Critic Loss: 27.9708, Avg Actor Loss: -175.6772, Avg Alpha Loss: -35.8180
Episode 706, Reward: 17.0, Avg Critic Loss: 18.3427, Avg Actor Loss: -176.8123, Avg Alpha Loss: -36.1388
Episode 707, Reward: 12.0, Avg Critic Loss: 25.4743, Avg Actor Loss: -177.8896, Avg Alpha Loss: -36.3082
Episode 708, Reward: 16.0, Avg Critic Loss: 27.5208, Avg Actor Loss: -178.1293, Avg Alpha Loss: -36.4630
Episode 709, Reward: 16.0, Avg Critic Loss: 25.9759, Avg Actor Loss: -178.7091, Avg Alpha Loss: -36.8170
Episode 710, Reward: 13.0, Avg Critic Loss: 26.4813, Avg Actor Loss: -179.9114, Avg Alpha Loss: -36.9659
Episode 711, Reward: 38.0, Avg Critic Loss: 32.6840, Avg Actor Loss: -182.1596, Avg Alpha Loss: -37.3705
Episode 712, Reward: 14.0, Avg Critic Loss: 33.8684, Avg Actor Loss: -183.8473, Avg Alpha Loss: -37.7916
Episode 713, Reward: 17.0, Avg Critic Loss: 26.1576, Avg Actor Loss: -184.7677, Avg Alpha Loss: -38.0751
Episode 714, Reward: 12.0, Avg Critic Loss: 24.2714, Avg Actor Loss: -185.2935, Avg Alpha Loss: -38.2563
Episode 715, Reward: 33.0, Avg Critic Loss: 31.9148, Avg Actor Loss: -187.0787, Avg Alpha Loss: -38.5765
Episode 716, Reward: 22.0, Avg Critic Loss: 27.9847, Avg Actor Loss: -188.9225, Avg Alpha Loss: -39.0539
Episode 717, Reward: 13.0, Avg Critic Loss: 25.5483, Avg Actor Loss: -190.3922, Avg Alpha Loss: -39.3647
Episode 718, Reward: 9.0, Avg Critic Loss: 35.1922, Avg Actor Loss: -190.2657, Avg Alpha Loss: -39.3654
Episode 719, Reward: 18.0, Avg Critic Loss: 35.1740, Avg Actor Loss: -191.9680, Avg Alpha Loss: -39.7668
Episode 720, Reward: 22.0, Avg Critic Loss: 38.0031, Avg Actor Loss: -192.9420, Avg Alpha Loss: -40.0369
Episode 721, Reward: 21.0, Avg Critic Loss: 29.8398, Avg Actor Loss: -194.9443, Avg Alpha Loss: -40.4733
Episode 722, Reward: 29.0, Avg Critic Loss: 24.0905, Avg Actor Loss: -196.7186, Avg Alpha Loss: -40.9146
Episode 723, Reward: 39.0, Avg Critic Loss: 28.0922, Avg Actor Loss: -198.4976, Avg Alpha Loss: -41.4508
Episode 724, Reward: 29.0, Avg Critic Loss: 30.8413, Avg Actor Loss: -200.6455, Avg Alpha Loss: -41.9864
Episode 725, Reward: 9.0, Avg Critic Loss: 41.2546, Avg Actor Loss: -203.4696, Avg Alpha Loss: -42.2895
Episode 726, Reward: 55.0, Avg Critic Loss: 31.5081, Avg Actor Loss: -204.9749, Avg Alpha Loss: -42.9145
Episode 727, Reward: 17.0, Avg Critic Loss: 37.2476, Avg Actor Loss: -206.6051, Avg Alpha Loss: -43.4321
Episode 728, Reward: 9.0, Avg Critic Loss: 28.2715, Avg Actor Loss: -208.4730, Avg Alpha Loss: -43.8157
Episode 729, Reward: 30.0, Avg Critic Loss: 33.0344, Avg Actor Loss: -210.0566, Avg Alpha Loss: -44.1209
Episode 730, Reward: 46.0, Avg Critic Loss: 37.5134, Avg Actor Loss: -213.0353, Avg Alpha Loss: -44.7917
Episode 731, Reward: 18.0, Avg Critic Loss: 27.9389, Avg Actor Loss: -214.9458, Avg Alpha Loss: -45.4585
Episode 732, Reward: 30.0, Avg Critic Loss: 38.4166, Avg Actor Loss: -217.4842, Avg Alpha Loss: -45.9374
Episode 733, Reward: 24.0, Avg Critic Loss: 45.8532, Avg Actor Loss: -219.2979, Avg Alpha Loss: -46.4200
Episode 734, Reward: 18.0, Avg Critic Loss: 42.1128, Avg Actor Loss: -220.6629, Avg Alpha Loss: -46.7915
Episode 735, Reward: 9.0, Avg Critic Loss: 36.3546, Avg Actor Loss: -220.9172, Avg Alpha Loss: -47.0163
Episode 736, Reward: 24.0, Avg Critic Loss: 36.7881, Avg Actor Loss: -223.0654, Avg Alpha Loss: -47.3383
Episode 737, Reward: 11.0, Avg Critic Loss: 52.9741, Avg Actor Loss: -225.2507, Avg Alpha Loss: -47.7485
Episode 738, Reward: 24.0, Avg Critic Loss: 53.7059, Avg Actor Loss: -226.0662, Avg Alpha Loss: -48.0518
Episode 739, Reward: 30.0, Avg Critic Loss: 54.0329, Avg Actor Loss: -228.0045, Avg Alpha Loss: -48.6524
Episode 740, Reward: 11.0, Avg Critic Loss: 66.2609, Avg Actor Loss: -230.7986, Avg Alpha Loss: -49.1108
Episode 741, Reward: 46.0, Avg Critic Loss: 47.2002, Avg Actor Loss: -232.2002, Avg Alpha Loss: -49.6662
Episode 742, Reward: 14.0, Avg Critic Loss: 39.0288, Avg Actor Loss: -236.6526, Avg Alpha Loss: -50.3631
Episode 743, Reward: 24.0, Avg Critic Loss: 53.7716, Avg Actor Loss: -236.9719, Avg Alpha Loss: -50.7138
Episode 744, Reward: 15.0, Avg Critic Loss: 42.6039, Avg Actor Loss: -238.4834, Avg Alpha Loss: -51.0255
Episode 745, Reward: 19.0, Avg Critic Loss: 67.9799, Avg Actor Loss: -239.8862, Avg Alpha Loss: -51.4097
Episode 746, Reward: 33.0, Avg Critic Loss: 59.6483, Avg Actor Loss: -242.3118, Avg Alpha Loss: -51.9248
Episode 747, Reward: 20.0, Avg Critic Loss: 53.7419, Avg Actor Loss: -244.9685, Avg Alpha Loss: -52.5388
Episode 748, Reward: 68.0, Avg Critic Loss: 57.8032, Avg Actor Loss: -248.1027, Avg Alpha Loss: -53.5293
Episode 749, Reward: 25.0, Avg Critic Loss: 56.4617, Avg Actor Loss: -252.5937, Avg Alpha Loss: -54.5921
Episode 750, Reward: 19.0, Avg Critic Loss: 50.3062, Avg Actor Loss: -254.4361, Avg Alpha Loss: -55.1825
Episode 751, Reward: 12.0, Avg Critic Loss: 78.9400, Avg Actor Loss: -256.8608, Avg Alpha Loss: -55.4448
Episode 752, Reward: 11.0, Avg Critic Loss: 71.4109, Avg Actor Loss: -257.4846, Avg Alpha Loss: -55.6443
Episode 753, Reward: 31.0, Avg Critic Loss: 66.5146, Avg Actor Loss: -259.6049, Avg Alpha Loss: -56.2157
Episode 754, Reward: 14.0, Avg Critic Loss: 59.1721, Avg Actor Loss: -262.7661, Avg Alpha Loss: -56.6905
Episode 755, Reward: 26.0, Avg Critic Loss: 75.6911, Avg Actor Loss: -262.6747, Avg Alpha Loss: -57.1086
Episode 756, Reward: 18.0, Avg Critic Loss: 78.5977, Avg Actor Loss: -265.6046, Avg Alpha Loss: -57.7513
Episode 757, Reward: 26.0, Avg Critic Loss: 63.4817, Avg Actor Loss: -267.4738, Avg Alpha Loss: -58.2217
Episode 758, Reward: 10.0, Avg Critic Loss: 134.2335, Avg Actor Loss: -268.0892, Avg Alpha Loss: -58.5973
Episode 759, Reward: 20.0, Avg Critic Loss: 58.4677, Avg Actor Loss: -270.8933, Avg Alpha Loss: -59.0532
Episode 760, Reward: 11.0, Avg Critic Loss: 85.8407, Avg Actor Loss: -273.2513, Avg Alpha Loss: -59.4926
Episode 761, Reward: 10.0, Avg Critic Loss: 62.1492, Avg Actor Loss: -273.7299, Avg Alpha Loss: -59.6232
Episode 762, Reward: 27.0, Avg Critic Loss: 72.3040, Avg Actor Loss: -275.8208, Avg Alpha Loss: -60.1199
Episode 763, Reward: 33.0, Avg Critic Loss: 101.0099, Avg Actor Loss: -277.9099, Avg Alpha Loss: -60.8721
Episode 764, Reward: 14.0, Avg Critic Loss: 72.3438, Avg Actor Loss: -280.7139, Avg Alpha Loss: -61.4463
Episode 765, Reward: 17.0, Avg Critic Loss: 94.3793, Avg Actor Loss: -282.7528, Avg Alpha Loss: -61.8645
Episode 766, Reward: 8.0, Avg Critic Loss: 55.8478, Avg Actor Loss: -284.1262, Avg Alpha Loss: -62.2299
Episode 767, Reward: 10.0, Avg Critic Loss: 112.4781, Avg Actor Loss: -285.2680, Avg Alpha Loss: -62.3657
Episode 768, Reward: 25.0, Avg Critic Loss: 88.9503, Avg Actor Loss: -286.1098, Avg Alpha Loss: -62.8716
Episode 769, Reward: 17.0, Avg Critic Loss: 85.0927, Avg Actor Loss: -287.6204, Avg Alpha Loss: -63.3570
